DATE_CONVERTED,SALES,COST_OF_SALES,QUANTITY_SOLD,PRICE_PER_UNIT,GROSS_PROFIT,GROSS_PROFIT_PERCENT,GROSS_PROFIT_PER_UNIT,MONTH,MONTH_NUMBER
2014-08-25,316404.06230,323293.39660,9493,33.33024989993,-6889.33430,-0.02177384908,-0.72572783103,F08onth,8
2014-08-26,242824.50130,259860.51250,7619,31.87091498884,-17036.01120,-0.07015771106,-2.23599044494,F08onth,8
2014-08-27,274712.25330,304334.78460,8909,30.83536348636,-29622.53130,-0.10783112491,-3.32501193175,F08onth,8
2014-08-28,258066.16940,287168.56610,8400,30.72216302381,-29102.39670,-0.11277106475,-3.46457103571,F08onth,8
2014-08-29,594007.21320,660937.80480,19317,30.75048988973,-66930.59160,-0.11267639536,-3.46485435627,F08onth,8
2014-08-30,717096.71280,797788.89200,23310,30.76347974260,-80692.17920,-0.11252621545,-3.46169794938,F08onth,8
2014-08-31,358170.99630,398562.60740,11646,30.75485113344,-40391.61110,-0.11277186460,-3.46828190795,F08onth,8
2014-09-01,594953.63490,662850.99080,19366,30.72155503976,-67897.35590,-0.11412209610,-3.50600825674,F09onth,9
2014-09-02,469469.94100,523480.30330,15291,30.70237008698,-54010.36230,-0.11504541097,-3.53216678438,F09onth,9
2014-09-03,464067.79930,517180.54330,15100,30.73296684106,-53112.74400,-0.11445039729,-3.51740026490,F09onth,9
2014-09-04,312311.95400,348177.12050,10164,30.72726820150,-35865.16650,-0.11483763603,-3.52864684179,F09onth,9
2014-09-05,501279.00040,558766.69030,16310,30.73445741263,-57487.68990,-0.11468202309,-3.52468975475,F09onth,9
2014-09-06,552703.90380,616169.85140,17985,30.73138191827,-63465.94760,-0.11482811531,-3.52882666667,F09onth,9
2014-09-07,234153.76220,261088.38640,7620,30.72884018373,-26934.62420,-0.11502964525,-3.53472758530,F09onth,9
2014-09-08,244481.49770,272633.39980,7958,30.72147495602,-28151.90210,-0.11514941771,-3.53755995225,F09onth,9
2014-09-09,122749.63530,120070.95020,3503,35.04128898087,2678.68510,0.02182234671,0.76468315729,F09onth,9
2014-09-10,78736.40284,77071.54271,2247,35.04067772141,1664.86013,0.02114473191,0.74092573654,F09onth,9
2014-09-11,70875.11067,69489.36085,2023,35.03465678201,1385.74982,0.01955199515,0.68499743945,F09onth,9
2014-09-12,148634.39140,145956.13970,4242,35.03875327676,2678.25170,0.01801905787,0.63136532296,F09onth,9
2014-09-13,171724.82880,168652.20360,4901,35.03873266680,3072.62520,0.01789272536,0.62693842073,F09onth,9
2014-09-14,86435.69883,84948.37458,2467,35.03676482773,1487.32425,0.01720729132,0.60288781921,F09onth,9
2014-09-15,120236.18270,118094.04320,3432,35.03385276807,2142.13950,0.01781609705,0.62416652098,F09onth,9
2014-09-16,83204.19669,81753.42459,2375,35.03334597474,1450.77210,0.01743628516,0.61085141053,F09onth,9
2014-09-17,73768.03473,72471.91932,2105,35.04419702138,1296.11541,0.01757014966,0.61573178622,F09onth,9
2014-09-18,69425.44512,68280.38328,1982,35.02797432896,1145.06184,0.01649340293,0.57773049445,F09onth,9
2014-09-19,137154.95410,135276.90960,3915,35.03319389527,1878.04450,0.01369286667,0.47970485313,F09onth,9
2014-09-20,153569.06190,151376.13560,4383,35.03743141684,2192.92630,0.01427974016,0.50032541638,F09onth,9
2014-09-21,75633.32059,74546.66825,2159,35.03164455303,1086.65234,0.01436737580,0.50331280222,F09onth,9
2014-09-22,90815.92981,89653.63759,2592,35.03700995756,1162.29222,0.01279832979,0.44841520833,F09onth,9
2014-09-23,110118.15640,108880.40900,3143,35.03600267261,1237.74740,0.01124017547,0.39381081769,F09onth,9
2014-09-24,209908.38310,223554.08660,6457,32.50865465386,-13645.70350,-0.06500790154,-2.11331942078,F09onth,9
2014-09-25,358365.68300,382967.98320,11039,32.46360023553,-24602.30020,-0.06865138423,-2.22867109340,F09onth,9
2014-09-26,585463.99600,625980.93020,18036,32.46085584387,-40516.93420,-0.06920482639,-2.24644789310,F09onth,9
2014-09-27,617019.09150,661010.59130,19017,32.44565870011,-43991.49980,-0.07129682113,-2.31327232476,F09onth,9
2014-09-28,283850.59710,304440.65150,8747,32.45119436378,-20590.05440,-0.07253835155,-2.35395614496,F09onth,9
2014-09-29,264317.11040,283912.96870,8147,32.44348967718,-19595.85830,-0.07413768360,-2.40528517246,F09onth,9
2014-09-30,358024.98130,384823.43990,11036,32.44155321675,-26798.45860,-0.07485080651,-2.42827642262,F09onth,9
2014-10-01,594438.28080,639306.56880,18330,32.42980255319,-44868.28800,-0.07548014563,-2.44780621931,F10onth,10
2014-10-02,470507.66300,506072.03330,14503,32.44209218782,-35564.37030,-0.07558722864,-2.45220783976,F10onth,10
2014-10-03,518693.52870,557939.36930,15986,32.44673643813,-39245.84060,-0.07566286917,-2.45501317403,F10onth,10
2014-10-04,656245.82840,705891.30030,20223,32.45046869406,-49645.47190,-0.07565072379,-2.45490144390,F10onth,10
2014-10-05,280055.11770,301279.65500,8631,32.44758633994,-21224.53730,-0.07578700034,-2.45910523694,F10onth,10
2014-10-06,375648.01750,404178.92110,11579,32.44218131963,-28530.90360,-0.07595116245,-2.46402138354,F10onth,10
2014-10-07,78111.71646,74251.87473,2127,36.72389114245,3859.84173,0.04941437604,1.81468816643,F10onth,10
2014-10-08,70509.13279,67141.97963,1923,36.66621569943,3367.15316,0.04775485142,1.75098968279,F10onth,10
2014-10-09,103281.31100,98065.93908,2809,36.76799964400,5215.37192,0.05049676335,1.85666497686,F10onth,10
2014-10-10,179841.43180,170757.58120,4891,36.76986951544,9083.85060,0.05051033296,1.85725835208,F10onth,10
2014-10-11,138038.23980,131192.31680,3758,36.73183602980,6845.92300,0.04959439507,1.82169318787,F10onth,10
2014-10-12,61037.56223,57992.34151,1661,36.74747876580,3045.22072,0.04989092960,1.83336587598,F10onth,10
2014-10-13,86799.75945,82392.33326,2360,36.77955908898,4407.42619,0.05077694014,1.86755347034,F10onth,10
2014-10-14,69570.50147,66313.94098,1894,36.73204935058,3256.56049,0.04680950146,1.71940891763,F10onth,10
2014-10-15,130476.35530,124398.43160,3548,36.77462099775,6077.92370,0.04658256805,1.71305628523,F10onth,10
2014-10-16,95229.77348,91087.85134,2591,36.75406155152,4141.92214,0.04349398291,1.59858052489,F10onth,10
2014-10-17,121057.86130,116949.79130,3293,36.76218077741,4108.07000,0.03393476438,1.24751594291,F10onth,10
2014-10-18,169498.91640,164492.94660,4611,36.75968692258,5005.96980,0.02953393394,1.08565816526,F10onth,10
2014-10-19,90692.37588,87911.21158,2468,36.74731599676,2781.16430,0.03066591070,1.12688991086,F10onth,10
2014-10-20,101723.91500,98870.81188,2773,36.68370537324,2853.10312,0.02804751587,1.02888680851,F10onth,10
2014-10-21,103395.69130,100424.15570,2815,36.73026333925,2971.53560,0.02873945290,1.05560767318,F10onth,10
2014-10-22,99075.59910,96511.72216,2701,36.68108074787,2563.87694,0.02587798573,0.94923248427,F10onth,10
2014-10-23,97476.14472,94763.84255,2651,36.76957552622,2712.30217,0.02782529180,1.02312416824,F10onth,10
2014-10-24,248974.65280,241961.14320,6781,36.71650977732,7013.50960,0.02816957277,1.03428839404,F10onth,10
2014-10-25,302721.68330,294129.67110,8249,36.69798561038,8592.01220,0.02838254633,1.04158227664,F10onth,10
2014-10-26,128520.72780,124739.23390,3502,36.69923695031,3781.49390,0.02942322196,1.07980979440,F10onth,10
2014-10-27,145185.26830,140651.93720,3949,36.76507173968,4533.33110,0.03122445654,1.14796938465,F10onth,10
2014-10-28,89527.55663,87067.05132,2435,36.76696370842,2460.50531,0.02748321749,1.01047445996,F10onth,10
2014-10-29,81991.88284,80112.54801,2232,36.73471453405,1879.33483,0.02292098638,0.84199589158,F10onth,10
2014-10-30,69704.49111,68293.09639,1898,36.72523240780,1411.39472,0.02024826087,0.74362208641,F10onth,10
2014-10-31,166652.39480,163319.71650,4537,36.73184809345,3332.67830,0.01999778223,0.73455549923,F10onth,10
2014-11-01,247453.10220,242638.80120,6730,36.76866303120,4814.30100,0.01945540774,0.71534933135,F11onth,11
2014-11-02,148476.18120,145646.33680,4038,36.76973283804,2829.84440,0.01905924827,0.70080346706,F11onth,11
2014-11-03,205368.92260,201281.23900,5581,36.79787181509,4087.68360,0.01990410013,0.73242852535,F11onth,11
2014-11-04,99244.68185,90949.44225,2519,39.39844456133,8295.23960,0.08358371900,3.29306851925,F11onth,11
2014-11-05,72756.86310,67872.77433,1847,39.39191288576,4884.08877,0.06712890801,2.64433609637,F11onth,11
2014-11-06,86867.45808,84486.08609,2309,37.62124646167,2381.37199,0.02741385604,1.03134343439,F11onth,11
2014-11-07,140167.80390,136539.20330,3722,37.65927025793,3628.60060,0.02588754692,0.97490612574,F11onth,11
2014-11-08,160727.30280,156700.82500,4268,37.65869325211,4026.47780,0.02505161058,0.94341091846,F11onth,11
2014-11-09,74115.62878,71994.34639,1968,37.66038047764,2121.28239,0.02862125607,1.07788739329,F11onth,11
2014-11-10,76103.29152,73967.60569,2016,37.74964857143,2135.68583,0.02806298896,1.05936797123,F11onth,11
2014-11-11,56303.36657,54996.86661,1497,37.61079931196,1306.49996,0.02320465080,0.87274546426,F11onth,11
2014-11-12,49436.81586,48289.89228,1314,37.62314753425,1146.92358,0.02319978664,0.87284899543,F11onth,11
2014-11-13,55033.12240,53997.21887,1466,37.53964693042,1035.90353,0.01882327378,0.70661905184,F11onth,11
2014-11-14,149808.16590,146994.89550,3984,37.60245128012,2813.27040,0.01877915255,0.70614216867,F11onth,11
2014-11-15,180685.51070,176898.27780,4802,37.62713675552,3787.23290,0.02096035750,0.78867823823,F11onth,11
2014-11-16,75871.43677,73905.81016,2017,37.61598253347,1965.62661,0.02590733343,0.97452980169,F11onth,11
2014-11-17,86313.33408,84418.78911,2297,37.57654944710,1894.54497,0.02194962100,0.82479101872,F11onth,11
2014-11-18,62631.79875,61158.36109,1665,37.61669594595,1473.43766,0.02352539268,0.88494754354,F11onth,11
2014-11-19,48529.10336,47409.55406,1291,37.59032018590,1119.54930,0.02306964734,0.86719542990,F11onth,11
2014-11-20,51040.88137,50038.14263,1361,37.50248447465,1002.73874,0.01964579594,0.73676615724,F11onth,11
2014-11-21,53973.92224,47192.49828,1281,42.13420939891,6781.42396,0.12564260070,5.29385164715,F11onth,11
2014-11-22,47497.98253,41179.08825,1122,42.33331776292,6318.89428,0.13303500367,5.63181308378,F11onth,11
2014-11-23,31219.95153,26893.30468,737,42.36085689281,4326.64685,0.13858595667,5.87061987788,F11onth,11
2014-11-24,26870.32387,23516.04172,641,41.91938201248,3354.28215,0.12483221885,5.23288946958,F11onth,11
2014-11-25,40530.64229,35674.19076,968,41.87049823347,4856.45153,0.11982172637,5.01699538223,F11onth,11
2014-11-26,30371.43134,26054.84917,709,42.83699765867,4316.58217,0.14212639904,6.08826822285,F11onth,11
2014-11-27,37776.65877,32719.68964,880,42.92802132955,5056.96913,0.13386491274,5.74655582955,F11onth,11
2014-11-28,46818.20532,40652.57641,1096,42.71734062044,6165.62891,0.13169297857,5.62557382299,F11onth,11
2014-11-29,88321.62555,79880.24368,2068,42.70871641683,8441.38187,0.09557548129,4.08190612669,F11onth,11
2014-11-30,101037.82780,93177.88470,2375,42.54224328421,7859.94310,0.07779208314,3.30944972632,F11onth,11
2014-12-01,105100.66760,97257.39467,2492,42.17522776886,7843.27293,0.07462629029,3.14738079053,F12onth,12
2014-12-02,88219.52549,85533.42892,2170,40.65415921198,2686.09657,0.03044786917,1.23783252074,F12onth,12
2014-12-03,71590.36929,69654.93031,1784,40.12913076794,1935.43898,0.02703490706,1.08488732063,F12onth,12
2014-12-04,54996.62169,54503.02855,1368,40.20220883772,493.59314,0.00897497200,0.36081369883,F12onth,12
2014-12-05,77884.18161,77619.29489,1914,40.69183992163,264.88672,0.00340103362,0.13839431557,F12onth,12
2014-12-06,150370.11670,154998.83460,3765,39.93894201859,-4628.71790,-0.03078216604,-1.22940714475,F12onth,12
2014-12-07,104675.37610,111903.73790,2712,38.59711508112,-7228.36180,-0.06905503538,-2.66532514749,F12onth,12
2014-12-08,90121.53048,91081.66819,2222,40.55874459046,-960.13771,-0.01065381053,-0.43210518002,F12onth,12
2014-12-09,75425.44370,77014.25596,1861,40.52952375067,-1588.81226,-0.02106467237,-0.85374113917,F12onth,12
2014-12-10,161844.80940,169348.51860,4095,39.52254197802,-7503.70920,-0.04636360738,-1.83240761905,F12onth,12
2014-12-11,158603.35700,171692.99360,4157,38.15332138561,-13089.63660,-0.08253064026,-3.14881804186,F12onth,12
2014-12-12,279092.09600,301236.10990,7259,38.44773329660,-22144.01390,-0.07934303485,-3.05055984295,F12onth,12
2014-12-13,369350.98950,402564.67860,9654,38.25885534493,-33213.68910,-0.08992446222,-3.44040699192,F12onth,12
2014-12-14,177500.10770,192327.32070,4632,38.32040321675,-14827.21300,-0.08353354368,-3.20103907599,F12onth,12
2014-12-15,282246.62870,304489.63830,7341,38.44798102438,-22243.00960,-0.07880699834,-3.02996997684,F12onth,12
2014-12-16,166037.92570,179571.12910,4308,38.54176548282,-13533.20340,-0.08150670001,-3.14141211699,F12onth,12
2014-12-17,148910.99840,161137.52200,3865,38.52807203105,-12226.52360,-0.08210624958,-3.16339549806,F12onth,12
2014-12-18,202359.14290,221435.76860,5288,38.26761401286,-19076.62570,-0.09427113313,-3.60753133510,F12onth,12
2014-12-19,274343.65430,299516.83780,7141,38.41810030808,-25173.18350,-0.09175784862,-3.52516223218,F12onth,12
2014-12-20,316167.07470,346378.30480,8268,38.23984938316,-30211.23010,-0.09555463714,-3.65399493227,F12onth,12
2014-12-21,173833.40010,190644.50160,4541,38.28086326800,-16811.10150,-0.09670812105,-3.70207035895,F12onth,12
2014-12-22,204565.08180,210188.90940,5014,40.79877977663,-5623.82760,-0.02749163029,-1.12162497008,F12onth,12
2014-12-23,316394.73090,326627.13840,7778,40.67816031113,-10232.40750,-0.03234063814,-1.31555766264,F12onth,12
2014-12-24,486230.32020,495909.08960,11809,41.17455501736,-9678.76940,-0.01990572985,-0.81960956897,F12onth,12
2014-12-25,137686.53210,140525.78670,3344,41.17420218301,-2839.25460,-0.02062114977,-0.84905938995,F12onth,12
2014-12-26,48102.96241,49028.36507,1169,41.14881301112,-925.40266,-0.01923795570,-0.79161904192,F12onth,12
2014-12-27,110162.13200,112383.55920,2676,41.16671599402,-2221.42720,-0.02016507088,-0.83012974589,F12onth,12
2014-12-28,69051.33709,70482.71780,1677,41.17551406679,-1431.38071,-0.02072922510,-0.85353649970,F12onth,12
2014-12-29,133307.36900,136003.48250,3237,41.18238152610,-2696.11350,-0.02022478967,-0.83290500463,F12onth,12
2014-12-30,216389.50430,235723.76480,5607,38.59274198324,-19334.26050,-0.08934934512,-3.44823622258,F12onth,12
2014-12-31,365055.31200,398013.34830,9464,38.57304649197,-32958.03630,-0.09028230851,-3.48246368343,F12onth,12
2015-01-01,112161.41960,122170.43170,2905,38.60978299484,-10009.01210,-0.08923756614,-3.44544306368,F01onth,1
2015-01-02,271101.46170,295019.46940,7023,38.60194527979,-23918.00770,-0.08822529967,-3.40566819023,F01onth,1
2015-01-03,245813.28830,267734.72530,6371,38.58315622351,-21921.43700,-0.08917921871,-3.44081572752,F01onth,1
2015-01-04,178394.81200,194427.44800,4624,38.58019290657,-16032.63600,-0.08987164941,-3.46726557093,F01onth,1
2015-01-05,220443.63150,239988.02750,5717,38.55931983558,-19544.39600,-0.08865938139,-3.41864544341,F01onth,1
2015-01-06,181534.18870,197328.94390,4705,38.58324945802,-15794.75520,-0.08700705533,-3.35701492030,F01onth,1
2015-01-07,83176.48139,84728.83120,2020,41.17647593564,-1552.34981,-0.01866332627,-0.76849000495,F01onth,1
2015-01-08,76894.77935,78468.09550,1868,41.16422877409,-1573.31615,-0.02046063677,-0.84224633298,F01onth,1
2015-01-09,123859.38800,126444.14250,3008,41.17665824468,-2584.75450,-0.02086845851,-0.85929338431,F01onth,1
2015-01-10,120807.57420,123392.80410,2934,41.17504233129,-2585.22990,-0.02139956801,-0.88112811861,F01onth,1
2015-01-11,69597.36735,71051.36350,1690,41.18187417160,-1453.99615,-0.02089153951,-0.86035275148,F01onth,1
2015-01-12,84738.29441,86467.53775,2058,41.17507017007,-1729.24334,-0.02040686979,-0.84025429543,F01onth,1
2015-01-13,64653.97214,65980.42209,1570,41.18087397452,-1326.44995,-0.02051614009,-0.84487257962,F01onth,1
2015-01-14,59553.38603,60703.35603,1446,41.18491426694,-1149.97000,-0.01930990119,-0.79527662517,F01onth,1
2015-01-15,79080.75696,80337.74831,1921,41.16645338886,-1256.99135,-0.01589503437,-0.65434219157,F01onth,1
2015-01-16,149444.05680,152030.98650,3629,41.18050614494,-2586.92970,-0.01731035516,-0.71284918710,F01onth,1
2015-01-17,170624.07990,173547.02710,4144,41.17376445463,-2922.94720,-0.01713091846,-0.70534440154,F01onth,1
2015-01-18,74744.28315,76003.92825,1815,41.18142322314,-1259.64510,-0.01685272835,-0.69401933884,F01onth,1
2015-01-19,90144.16140,91110.96935,2189,41.18052142531,-966.80795,-0.01072513111,-0.44166649155,F01onth,1
2015-01-20,97826.80880,99134.30699,2376,41.17289932660,-1307.49819,-0.01336543843,-0.55029385101,F01onth,1
2015-01-21,62795.97915,64144.08888,1525,41.17769124590,-1348.10973,-0.02146808997,-0.88400638033,F01onth,1
2015-01-22,66550.98983,67952.15055,1616,41.18254321163,-1401.16072,-0.02105394260,-0.86705490099,F01onth,1
2015-01-23,154670.89070,158031.79100,3757,41.16872257120,-3360.90030,-0.02172936540,-0.89457021560,F01onth,1
2015-01-24,158722.10560,162082.41840,3855,41.17304944228,-3360.31280,-0.02117104475,-0.87167647211,F01onth,1
2015-01-25,78092.27692,79795.04310,1897,41.16619763838,-1702.76618,-0.02180454005,-0.89761000527,F01onth,1
2015-01-26,91830.40204,93808.08675,2230,41.17955248430,-1977.68471,-0.02153627411,-0.88685413004,F01onth,1
2015-01-27,76992.93568,78614.45775,1870,41.17269287701,-1621.52207,-0.02106066038,-0.86712410160,F01onth,1
2015-01-28,59897.71588,61194.18026,1455,41.16681503780,-1296.46438,-0.02164463805,-0.89104081100,F01onth,1
2015-01-29,57310.19404,58531.41099,1392,41.17111640805,-1221.21695,-0.02130889575,-0.87731102730,F01onth,1
2015-01-30,134540.21450,137221.53750,3268,41.16897628519,-2681.32300,-0.01992952821,-0.82047827417,F01onth,1
2015-01-31,200193.61200,203814.73640,4862,41.17515672563,-3621.12440,-0.01808811162,-0.74478083093,F01onth,1
2015-02-01,171469.93050,174652.45800,4165,41.16925102041,-3182.52750,-0.01856026588,-0.76411224490,F02onth,2
2015-02-02,151737.21880,154148.59880,3685,41.17699289009,-2411.38000,-0.01589181625,-0.65437720488,F02onth,2
2015-02-03,102072.44340,103634.96420,2479,41.17484606696,-1562.52080,-0.01530795921,-0.63030286406,F02onth,2
2015-02-04,82514.10512,83232.39137,2005,41.15416714214,-718.28625,-0.00870501169,-0.35824750623,F02onth,2
2015-02-05,46211.33246,46407.29912,1122,41.18657081996,-195.96666,-0.00424066240,-0.17465834225,F02onth,2
2015-02-06,85730.41481,85765.70934,2082,41.17695235831,-35.29453,-0.00041169205,-0.01695222382,F02onth,2
2015-02-07,105918.29330,105662.55620,2573,41.16529082783,255.73710,0.00241447527,0.09939257676,F02onth,2
2015-02-08,73041.66087,73046.23390,1774,41.17342777339,-4.57303,-0.00006260852,-0.00257780722,F02onth,2
2015-02-09,97908.54710,97097.93659,2378,41.17264386039,810.61051,0.00827926196,0.34087910429,F02onth,2
2015-02-10,138667.41590,148522.84900,3677,37.71210658145,-9855.43310,-0.07107245084,-2.68029184117,F02onth,2
2015-02-11,162162.10350,173661.82780,4299,37.72088939288,-11499.72430,-0.07091499217,-2.67497657595,F02onth,2
2015-02-12,138520.12680,147756.34280,3674,37.70281077844,-9236.21600,-0.06667779054,-2.51394011976,F02onth,2
2015-02-13,358597.42850,382447.08040,9505,37.72724129406,-23849.65190,-0.06650815094,-2.50916905839,F02onth,2
2015-02-14,424009.88250,451548.02760,11237,37.73337033906,-27538.14510,-0.06494694166,-2.45066700187,F02onth,2
2015-02-15,203861.47240,217065.61520,5406,37.71022426933,-13204.14280,-0.06477017283,-2.44249774325,F02onth,2
2015-02-16,220506.20930,234723.22000,5846,37.71915998974,-14217.01070,-0.06447442340,-2.43192109134,F02onth,2
2015-02-17,139935.93700,148697.54370,3713,37.68810584433,-8761.60670,-0.06261155560,-2.35971093455,F02onth,2
2015-02-18,161064.75230,170739.36660,4270,37.72008250585,-9674.61430,-0.06006661397,-2.26571763466,F02onth,2
2015-02-19,144328.54520,152824.11490,3827,37.71323365560,-8495.56970,-0.05886271277,-2.21990324014,F02onth,2
2015-02-20,293071.75920,310240.37840,7770,37.71837312741,-17168.61920,-0.05858162263,-2.20960350064,F02onth,2
2015-02-21,267782.15400,283430.33680,7102,37.70517516193,-15648.18280,-0.05843624217,-2.20334874683,F02onth,2
2015-02-22,136052.68840,144020.12280,3608,37.70861651885,-7967.43440,-0.05856138893,-2.20826895787,F02onth,2
2015-02-23,86703.31409,85730.96654,2150,40.32712283256,972.34755,0.01121465264,0.45225467442,F02onth,2
2015-02-24,95474.35737,100867.52410,2530,37.73690014625,-5393.16673,-0.05648811763,-2.13168645455,F02onth,2
2015-02-25,198431.62750,209499.79410,5253,37.77491481058,-11068.16660,-0.05577823828,-2.10701819912,F02onth,2
2015-02-26,157291.73400,166305.03760,4171,37.71079693119,-9013.30360,-0.05730309769,-2.16094548070,F02onth,2
2015-02-27,307540.67520,324997.33650,8156,37.70729220206,-17456.66130,-0.05676212192,-2.14034591712,F02onth,2
2015-02-28,350898.76350,375030.63550,9296,37.74728523021,-24131.87200,-0.06877160740,-2.59594148021,F02onth,2
2015-03-01,256701.54270,276569.25040,6803,37.73357970013,-19867.70770,-0.07739613674,-2.92043329413,F03onth,3
2015-03-02,234705.59280,252709.82310,6221,37.72795254782,-18004.23030,-0.07670984779,-2.89410549751,F03onth,3
2015-03-03,249380.56540,268761.83240,6611,37.72206404477,-19381.26700,-0.07771763196,-2.93166949024,F03onth,3
2015-03-04,258211.44420,278825.60670,6843,37.73366128891,-20614.16250,-0.07983442625,-3.01244519947,F03onth,3
2015-03-05,145975.83390,157578.00590,3858,37.83717830482,-11602.17200,-0.07948008715,-3.00730222913,F03onth,3
2015-03-06,269239.85260,291365.01760,7128,37.77214542649,-22125.16500,-0.08217641180,-3.10397937710,F03onth,3
2015-03-07,306920.21160,332242.41160,8127,37.76549915098,-25322.20000,-0.08250417875,-3.11581149256,F03onth,3
2015-03-08,122106.79560,121394.81220,2966,41.16884544842,711.98340,0.00583082536,0.24004834794,F03onth,3
2015-03-09,117661.28080,116861.15830,2858,41.16909755073,800.12250,0.00680021919,0.27995888733,F03onth,3
2015-03-10,62499.79917,62073.87265,1518,41.17246322134,425.92652,0.00681484622,0.28058400527,F03onth,3
2015-03-11,57063.98412,56638.28137,1386,41.17170571429,425.70275,0.00746009513,0.30714484127,F03onth,3
2015-03-12,48008.48284,47681.67208,1166,41.17365595197,326.81076,0.00680735446,0.28028367067,F03onth,3
2015-03-13,117446.83910,116681.14160,2853,41.16608450754,765.69750,0.00651952412,0.26838328076,F03onth,3
2015-03-14,150591.54790,149573.82760,3657,41.17898493301,1017.72030,0.00675815020,0.27829376538,F03onth,3
2015-03-15,67152.47495,66802.98322,1631,41.17257814224,349.49173,0.00520445047,0.21428064378,F03onth,3
2015-03-16,80635.28925,80121.29052,1959,41.16145444104,513.99873,0.00637436456,0.26237811639,F03onth,3
2015-03-17,50669.63710,50308.95705,1230,41.19482691057,360.68005,0.00711826787,0.29323581301,F03onth,3
2015-03-18,48648.99266,48362.06879,1182,41.15820021997,286.92387,0.00589783784,0.24274439086,F03onth,3
2015-03-19,43213.17762,42981.21685,1050,41.15540725714,231.96077,0.00536782488,0.22091501905,F03onth,3
2015-03-20,96881.01809,96453.28728,2353,41.17340335317,427.73081,0.00441501151,0.18178104972,F03onth,3
2015-03-21,121360.88510,120829.28800,2947,41.18116223278,531.59710,0.00438030012,0.18038585002,F03onth,3
2015-03-22,66954.36637,66756.37644,1626,41.17734709102,197.98993,0.00295708765,0.12176502460,F03onth,3
2015-03-23,81342.15076,81132.01290,1976,41.16505605263,210.13786,0.00258338215,0.10634507085,F03onth,3
2015-03-24,125060.70790,136375.15270,3312,37.75987557367,-11314.44480,-0.09047161966,-3.41619710145,F03onth,3
2015-03-25,253218.83120,276194.82950,6704,37.77130536993,-22975.99830,-0.09073574106,-3.42720738365,F03onth,3
2015-03-26,229184.47190,250361.15020,6077,37.71342305414,-21176.67830,-0.09240014441,-3.48472573638,F03onth,3
2015-03-27,354191.35100,386464.65130,9386,37.73613370978,-32273.30030,-0.09111826195,-3.43845091626,F03onth,3
2015-03-28,459484.66660,501362.57250,12181,37.72142407027,-41877.90590,-0.09114103025,-3.43796945243,F03onth,3
2015-03-29,224102.88850,244359.80750,5937,37.74682305878,-20256.91900,-0.09039115531,-3.41197894560,F03onth,3
2015-03-30,215203.55880,234819.44740,5706,37.71530998948,-19615.88860,-0.09115039133,-3.43776526463,F03onth,3
2015-03-31,355534.91200,386988.91470,9421,37.73855344443,-31454.00270,-0.08846951913,-3.33871167604,F03onth,3
2015-04-01,498894.34390,542483.83580,13207,37.77499385932,-43589.49190,-0.08737219099,-3.30048397819,F04onth,4
2015-04-02,715032.18990,777522.19280,18936,37.76046630228,-62490.00290,-0.08739467087,-3.30006352450,F04onth,4
2015-04-03,510289.21560,554159.81940,13503,37.79080319929,-43870.60380,-0.08597203793,-3.24895236614,F04onth,4
2015-04-04,400302.03950,434872.72890,10600,37.76434334906,-34570.68940,-0.08636151203,-3.26138579245,F04onth,4
2015-04-05,135578.20340,147335.92510,3591,37.75499955444,-11757.72170,-0.08672280208,-3.27421935394,F04onth,4
2015-04-06,182466.25520,198405.22910,4836,37.73082200165,-15938.97390,-0.08735299512,-3.29590031017,F04onth,4
2015-04-07,176814.20260,178390.14910,4348,40.66563997240,-1575.94650,-0.00891300855,-0.36245319687,F04onth,4
2015-04-08,100917.67160,100579.12890,2451,41.17408062016,338.54270,0.00335464240,0.13812431661,F04onth,4
2015-04-09,74690.67273,74427.58597,1814,41.17457151599,263.08676,0.00352235092,0.14503128997,F04onth,4
2015-04-10,114067.07710,113653.97360,2770,41.17945021661,413.10350,0.00362158399,0.14913483755,F04onth,4
2015-04-11,126507.80090,126043.76920,3072,41.18092477214,464.03170,0.00366800859,0.15105198568,F04onth,4
2015-04-12,79648.62939,79349.40245,1934,41.18336576525,299.22694,0.00375683728,0.15471920372,F04onth,4
2015-04-13,83137.43243,82700.35417,2019,41.17752968301,437.07826,0.00525729803,0.21648254581,F04onth,4
2015-04-14,40776.02706,39940.19958,979,41.65069158325,835.82748,0.02049801171,0.85375636364,F04onth,4
2015-04-15,58278.45793,56969.92259,1398,41.68702283977,1308.53534,0.02245315656,0.93600525036,F04onth,4
2015-04-16,50000.10144,48827.88538,1198,41.73631171953,1172.21606,0.02344427364,0.97847751252,F04onth,4
2015-04-17,103911.91910,101408.94960,2485,41.81566160966,2502.96950,0.02408741482,1.00723118712,F04onth,4
2015-04-18,132843.22260,129545.53210,3172,41.87995668348,3297.69050,0.02482392730,1.03962500000,F04onth,4
2015-04-19,62786.61128,61213.25591,1497,41.94162410154,1573.35537,0.02505877189,1.05100559118,F04onth,4
2015-04-20,57233.40664,55706.87543,1365,41.92923563370,1526.53121,0.02667203124,1.11833788278,F04onth,4
2015-04-21,56874.34546,55172.17123,1353,42.03573204730,1702.17423,0.02992868254,1.25807407982,F04onth,4
2015-04-22,132737.73700,140263.93010,3439,38.59777173597,-7526.19310,-0.05669972436,-2.18848301832,F04onth,4
